,Artist,Artist_Id,Album_Name,Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
86,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,Talk '웃음',7hXo6f5SxM9PkMQwbCOTtO,0.518,0.543,1.0,-16.888,1.0,0.823,0.781,2.89e-06,0.221,0.315,75.213,180333.0,4.0
87,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,PU HA HA,2iNsiYh4VV5gs0sAz3K0s8,0.869,0.547,9.0,-10.332,1.0,0.266,0.114,0.0,0.116,0.844,96.23,380107.0,4.0
88,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,Talk '사모 (조지훈)',1EkA8y8dRYDLwwwB1sZDIE,0.516,0.0949,7.0,-21.427,1.0,0.0514,0.742,0.0198,0.121,0.132,109.589,143000.0,4.0
89,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,It's been raining since you left me,4fyAWijPhKhFRM6O1NYscq,0.717,0.533,5.0,-7.233,1.0,0.0325,0.167,0.000275,0.125,0.638,100.021,260293.0,4.0
90,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,Talk '탈출',00GAsl8zzA25e2o2tC7W0Y,0.717,0.533,5.0,-7.233,1.0,0.0325,0.167,0.000275,0.125,0.638,100.021,260293.0,4.0
91,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,Forever song,0O9y2ZB1mPvpos6OjimUrY,0.644,0.952,0.0,-4.328,0.0,0.0312,0.0229,0.0,0.367,0.855,126.994,254933.0,4.0
92,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,"Talk '고마워, 미안해'",5wY7JQc4JKQbhx7jLAAlrW,0.499,0.396,0.0,-15.621,1.0,0.896,0.872,0.000871,0.95,0.35,136.214,141427.0,3.0
93,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,I Yah! - The 4th Album,2hTRBrQt64fYVfZl9viZh3,"Together, Forever",1p0zxQcamlhs4HvmEjvx3w,0.631,0.909,0.0,-4.249,1.0,0.0983,0.0183,0.0,0.389,0.633,89.017,244533.0,4.0
94,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Hope,0LW6E8rEAltX9Svci5M3Z1,0.652,0.968,0.0,-3.883,1.0,0.0857,0.058,0.0,0.144,0.731,99.962,260627.0,4.0
95,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Line Up!,47dXXTrcB3jSGptt6Du9WK,0.462,0.84,11.0,-3.96,0.0,0.382,0.0434,1.77e-05,0.204,0.541,169.968,250040.0,4.0
96,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,The Spirit of Fighter,4F3N0KI5wg2iLO3OKtGdM7,0.701,0.99,9.0,-4.78,0.0,0.181,0.0429,1.51e-06,0.414,0.354,128.037,249600.0,4.0
97,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,The Promise of H.O.T.,5GOIgnLkJlfs7LBcpwJqqw,0.637,0.76,0.0,-5.303,1.0,0.0438,0.27,0.0,0.0787,0.453,120.004,266493.0,4.0
98,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,H.O.T. (House of Trust),3Dd8ff6XvuuByMTVnd3XYu,0.696,0.949,11.0,-4.585,0.0,0.0753,0.0169,0.0,0.142,0.698,131.92,197960.0,4.0
99,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,In I,0w4cGYwo4SqjOO8kTbKsOT,0.408,0.644,11.0,-10.239,0.0,0.114,0.197,0.000135,0.169,0.293,85.922,321907.0,4.0
100,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Monade,0T0O4RWWf0Ax62EbzXK37B,0.8,0.616,10.0,-9.188,0.0,0.157,0.00324,0.000401,0.123,0.641,98.977,261267.0,4.0
101,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Techno Love,5v3il0kMlDjw6XR9cdcpgN,0.621,0.969,4.0,-7.703,0.0,0.0668,0.00855,0.000222,0.284,0.455,139.96,253560.0,4.0
102,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,You Got Gun?,70vI5Cvi6aDpJ15WsBlNoI,0.812,0.708,6.0,-9.555,0.0,0.233,0.162,0.000542,0.0427,0.642,100.226,265947.0,4.0
103,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,"Boys, Be a Legend",53nsk50xH44WC7Aw0xnnz8,0.683,0.89,5.0,-6.801,0.0,0.221,0.0134,0.0,0.207,0.531,90.865,251800.0,4.0
104,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,All Alone,1Fz7JPqQu1ZhtrTmMDJwlW,0.738,0.748,2.0,-7.541,1.0,0.0459,0.00492,5.99e-05,0.0564,0.464,111.991,228227.0,4.0
105,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Since You've Gone,64YhiV1Tg4LSiXodLr8rEt,0.495,0.367,0.0,-10.347,1.0,0.0338,0.221,0.000108,0.0984,0.193,66.973,254267.0,3.0
106,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Unity Is As Beautiful As One,26xiHviA5HZgn6uvWIajhk,0.611,0.499,0.0,-9.223,1.0,0.0268,0.0639,0.0,0.306,0.478,135.954,248640.0,4.0
107,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Resurrection - The 3rd Album,0yJ02boB03UsjObzoXJ5O4,Wedding X-mas - Bonus Track,6D2fL77bWu6Bte8kJFJivO,0.534,0.789,7.0,-5.727,1.0,0.0336,0.00122,0.0,0.113,0.605,86.978,286733.0,4.0
108,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,GO ! H.O.T. !,7vQr4fBMrZr4hVnzfmZJ9F,0.769,0.919,11.0,-9.454,0.0,0.0614,0.000344,3.29e-05,0.332,0.764,130.015,179667.0,4.0
109,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,Wolf & Sheep,7MIMV7CL3GokLgn8azssny,0.64,0.771,2.0,-8.709,1.0,0.249,0.0101,0.0,0.058,0.369,177.981,254600.0,4.0
110,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,Free to Fly,13vRBTtcZCkUJXf2sz0DjM,0.578,0.537,3.0,-8.418,1.0,0.0312,0.0407,1.13e-06,0.226,0.269,136.026,279493.0,4.0
111,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,We are the future,2khPCdofF2cFTDKjINZavV,0.708,0.983,1.0,-6.374,1.0,0.0529,0.00105,7.27e-06,0.0838,0.708,130.014,220733.0,4.0
112,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,Full of happiness,2ppv5E2a22qoXwYdL6GjvS,0.768,0.937,11.0,-5.637,0.0,0.0523,0.0111,1.18e-06,0.177,0.77,133.046,211373.0,4.0
113,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,The end of my inferiority complex,0x007IvRDSghM8xbwQkB4p,0.753,0.665,10.0,-6.602,0.0,0.0411,0.0237,0.0,0.0483,0.766,102.988,176493.0,4.0
114,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,Lost 12th birthday,21zJY8bY1whisrn9u3Tsl6,0.869,0.988,10.0,-6.186,1.0,0.0678,0.0683,0.0,0.15,0.497,125.02,236000.0,4.0
115,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,TRAGEDY,7mXvbn5h3QUn4l8fWPwVoN,0.745,0.67,0.0,-7.749,1.0,0.0381,0.251,0.0,0.309,0.724,109.997,230200.0,4.0
116,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,Wolf And Sheep,2RWrsv0kIKreXvm7IrMeYN,You&I,2C7c3LO92zgrYTgW7RHVGo,0.587,0.365,0.0,-9.921,1.0,0.0283,0.511,0.0,0.143,0.234,140.078,256267.0,4.0
117,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,CANDY,0K25zmumCzn2kFmh9zcLWy,0.741,0.977,10.0,-2.318,1.0,0.044,0.134,0.0,0.145,0.951,119.988,217227.0,4.0
118,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,As much as I loved you,2HmXf11Lv8EIOxo2fr1p4L,0.555,0.406,5.0,-12.018,1.0,0.0765,0.735,0.0,0.139,0.307,147.665,240373.0,4.0
119,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,Descent of Warriors,0HiKR0bVxA7VJCShQ6HrUC,0.826,0.926,1.0,-3.822,1.0,0.109,0.103,0.00211,0.0573,0.714,97.026,264600.0,4.0
120,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,You belong to me,68IJSCoyG5UURtE9VYYmJN,0.809,0.818,7.0,-5.772,0.0,0.0377,0.0368,2.3e-06,0.111,0.792,99.602,225360.0,4.0
121,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,By Your Side,3jXIratXykbC2JvGs6Wt3w,0.547,0.562,0.0,-6.041,1.0,0.0263,0.0458,0.0,0.108,0.346,136.041,273667.0,4.0
122,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,The Cranky Day,72Rmj1VVfOhEofJr0zyqRG,0.816,0.828,11.0,-4.885,0.0,0.0792,0.0396,1.49e-05,0.328,0.578,97.549,233707.0,4.0
123,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,Fast Love,6vlIbB5i0LSMZosPCYxES3,0.781,0.955,9.0,-4.63,0.0,0.0606,0.0248,1.84e-06,0.529,0.875,123.968,219693.0,4.0
124,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,X Generation,7fu0FDiAsPRO4foT3PYFIf,0.826,0.832,9.0,-5.325,0.0,0.0459,0.0922,0.0,0.121,0.751,108.999,288667.0,4.0
125,H.O.T.,5JrfgZAgqAMywJpLpJM0eS,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,About Women,1bLnqLWOAFLcDBpO58KR4U,0.644,0.911,0.0,-5.97,1.0,0.0357,0.00101,4.26e-06,0.35,0.788,118.002,206640.0,4.0
126,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,SOMETHING SPECIAL,4SCEjymtxVlxswfKrcuoHe,0.717,0.697,11.0,-4.756,1.0,0.0506,0.24,0.0,0.113,0.529,83.013,199432.0,4.0
127,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,FEELING,53FMFF5eTvBYp8cIifV4qT,0.805,0.899,0.0,-4.141,1.0,0.0901,0.0924,0.0,0.0647,0.71,111.979,212251.0,4.0
128,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,SMILE,5yxPaWpRk9lXuBbeYwvr7M,0.666,0.543,10.0,-5.296,1.0,0.036,0.655,0.0,0.0958,0.338,135.978,228373.0,4.0
129,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,NEED U,0EnvNLJKKrwca0zRdmEVHP,0.683,0.636,10.0,-4.439,1.0,0.0318,0.267,0.0,0.0896,0.689,94.988,221899.0,4.0
130,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,BACKHUG,24OaMVNhHXxX4GEl9jTg9x,0.722,0.651,1.0,-4.715,1.0,0.0346,0.375,0.0,0.41,0.681,96.981,199794.0,4.0
131,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,DRINKING PROBLEM,4ic5030Lox49ResSX2rprq,0.778,0.833,11.0,-4.38,1.0,0.0363,0.066,0.0,0.104,0.938,125.043,199110.0,4.0
132,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,VERTIGO,55ceKgIemzROZummPJGlO6,0.674,0.844,2.0,-3.097,1.0,0.0358,0.0717,0.0,0.0811,0.333,130.012,213970.0,4.0
133,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,NEVER AGAIN,6l9Hr4pVwyDdjrV2sJAa3d,0.749,0.542,10.0,-5.581,1.0,0.101,0.356,0.0,0.153,0.29,85.016,192324.0,4.0
134,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,ANOTHER LIGHT,5f2LzIFxljQF4FH7w3rXcQ,IT’S BEEN A WHILE,2O40q8YIYYFEZ6QoD1zkk7,0.671,0.852,4.0,-5.005,0.0,0.0933,0.121,0.0,0.0796,0.435,81.992,232446.0,4.0
135,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,BE WELL,7Hn8D2wrlKgW15nfhExnFH,0.671,0.826,10.0,-4.358,1.0,0.0586,0.0819,0.0,0.359,0.438,72.993,251541.0,4.0
136,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,SAD SONG,1njnoWlSZHsA5XRH0oMbHd,0.788,0.908,9.0,-2.876,1.0,0.0554,0.0593,0.0,0.304,0.479,126.052,207848.0,4.0
137,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,THREE WORDS,5NTCU1lpYbhZNUDxyBL5rY,0.668,0.63,0.0,-3.761,1.0,0.0362,0.0343,0.0,0.216,0.537,147.968,243161.0,4.0
138,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,HEARTBREAK,3iSGNC1i4EdyqZZNinbGeM,0.73,0.88,9.0,-2.343,0.0,0.0293,0.0021,0.0,0.115,0.744,117.001,199264.0,4.0
139,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,RECKLESS LOVE,4iY1OeC46AeEA523XUdar2,0.681,0.901,6.0,-3.331,0.0,0.0432,0.00292,0.0,0.163,0.859,141.94,226923.0,4.0
140,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,SAY,4ju1FyR1p9iEdwU0g2lWez,0.602,0.63,10.0,-4.603,1.0,0.0253,0.346,0.0,0.235,0.351,130.829,187873.0,4.0
141,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,FAREWELL,2Bx9MDTWVLaqREeCcP9mlE,0.533,0.815,2.0,-3.177,1.0,0.029,0.0307,0.0,0.286,0.432,152.1,235001.0,4.0
142,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,COME TO ME BABY,62oqskYy522QwawOi3haYR,0.751,0.973,1.0,-2.116,1.0,0.038,0.194,0.0,0.123,0.623,112.988,201618.0,4.0
143,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,BAD GIRL,22ZKUp5qZQoqSBMjzdUXy4,0.746,0.912,0.0,-1.78,1.0,0.0442,0.0563,0.0,0.159,0.965,140.036,222176.0,4.0
144,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,DEAR LOVE,7p7z7ySNNQcLvsXOFwkAVe,0.624,0.76,7.0,-4.219,1.0,0.0303,0.0773,0.0,0.102,0.276,77.974,236475.0,4.0
145,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,THE 20TH ANNIVERSARY,7AKNe7vxI0Z6CCyy7zaZ26,TOGETHER FOREVER,5csetC7sAPS408gEyk789P,0.598,0.861,1.0,-3.693,0.0,0.213,0.0897,0.0,0.106,0.701,174.036,256961.0,4.0
146,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,COM’ BACK (2016),0lcCL1xGTuatil5kVqL3l4,0.674,0.923,11.0,-3.442,0.0,0.036,0.0021,0.0,0.0381,0.741,133.968,217864.0,4.0
147,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,COUPLE (2016),5sklZGhk3p0jrVSZ6zUfQ6,0.669,0.859,7.0,-2.647,1.0,0.0269,0.0594,0.0,0.258,0.527,111.987,246487.0,4.0
148,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,GOT A FEELING (2016),4x615t7x0mcUACic02yNTA,0.733,0.832,0.0,-2.75,1.0,0.0266,0.111,0.0,0.127,0.555,104.977,210473.0,4.0
149,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,COME TO ME BABY (2016),,,,,,,,,,,,,,
150,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,CHIVALRY (2016),1xdAMxCa3eb01ZHrgBuNnC,0.662,0.932,4.0,-4.519,0.0,0.033,0.00119,0.0,0.32,0.96,133.006,220094.0,4.0
151,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,HEARTBREAK (2016),0HwCXkdo1ewQS3WGJ2lDX8,0.736,0.548,2.0,-8.369,0.0,0.0502,0.559,0.0,0.362,0.605,109.96,195950.0,4.0
152,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,RECKLESS LOVE (2016),6EB3RNYyPrRUdGf5KJOnJX,0.424,0.893,8.0,-5.588,0.0,0.0633,0.0299,0.0,0.0822,0.579,141.996,197369.0,4.0
153,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,ROAD FIGHTER (2016),2wNbSyxmselkxEgihNxrVH,0.754,0.954,11.0,-2.701,0.0,0.0436,0.149,0.0,0.0697,0.793,133.015,177927.0,4.0
154,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,RISE UP (2016),3iieosQHR9jg27ZP67CiFj,0.639,0.991,0.0,-2.926,1.0,0.0651,0.000743,2.48e-06,0.371,0.675,114.99,210319.0,4.0
155,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,2016 Re-ALBUM,3RLZMnWVAtvQPy0G4FvRGs,DEAR LOVE (2016),4TNwJDGxwiUB9JK5MEj42i,0.652,0.52,0.0,-8.223,1.0,0.036,0.343,0.0,0.0699,0.331,77.938,238595.0,4.0
156,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Bye…,6HoqqWbxAJVZjf8x5m3bQY,0.614,0.761,2.0,-6.428,0.0,0.0491,0.367,1.37e-05,0.442,0.443,135.934,248054.0,4.0
157,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Promise,3Y4mJPderrosahV43bfpFQ,0.467,0.572,7.0,-7.503,0.0,0.0326,0.135,0.0,0.865,0.221,135.987,266728.0,4.0
158,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,The Last Time,3vu02IHH3WbcmHdoFOducZ,0.584,0.858,5.0,-5.126,0.0,0.117,0.19,5.43e-05,0.377,0.353,95.004,244750.0,4.0
159,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Pain,4m42PKvL34ua2Q65hOkskA,0.511,0.265,4.0,-12.056,1.0,0.028,0.802,5.3e-05,0.39,0.144,132.13,235780.0,4.0
160,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Walking In The Rain,0Zy6YDHu67RdBM8GG5mOZz,0.66,0.906,1.0,-3.834,1.0,0.0516,0.00465,0.00482,0.151,0.492,93.0,307590.0,4.0
161,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Letting You Go,50iiaNwGVb0BCSeUn0vXGc,0.564,0.787,2.0,-5.326,1.0,0.0526,0.28,0.0,0.269,0.46,76.014,233839.0,4.0
162,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Couple,0GemvBWdRKNTENaI2wf5g6,0.786,0.847,7.0,-3.272,1.0,0.029,0.0571,7.99e-06,0.674,0.89,110.019,250205.0,4.0
163,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,To You Whom I Love,1ddbEdcMkyLV7VPwJQUhzG,0.678,0.81,0.0,-5.818,1.0,0.0566,0.206,0.0,0.0882,0.557,78.002,236252.0,4.0
164,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Got a Feeling,15QkDnC3FvUdzV8gIkXjLt,0.806,0.725,0.0,-5.494,1.0,0.031,0.456,0.0,0.0702,0.905,97.034,237459.0,4.0
165,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,The World I Couldn't Show You,2tNapoj0JuIO2GjtCiZEOo,0.517,0.859,7.0,-5.932,0.0,0.0466,0.0268,0.0,0.0863,0.592,176.006,271501.0,4.0
166,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,Say,0rc9eWy0lAi9yLdR8sNnDB,0.639,0.59,10.0,-6.265,1.0,0.027,0.455,0.0,0.0975,0.253,130.871,258965.0,4.0
167,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Blue Note,3ui4GnonuPReeNKPYGRKMD,One Snowy Night,3WXtj5xbwfFLKoOXCCy5Jv,0.572,0.529,0.0,-6.672,0.0,0.0251,0.119,0.0,0.316,0.17,172.07,252880.0,3.0
168,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Com` Back,2I0ZI9OGrihh0Dbn8RVSr8,0.673,0.995,11.0,-2.6,0.0,0.129,0.0238,0.0,0.303,0.359,144.007,232160.0,4.0
169,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Hunch,4LbF66hFr9e51PvFYcTLr1,0.79,0.768,0.0,-4.044,1.0,0.031,0.54,0.0,0.0758,0.923,97.024,237707.0,4.0
170,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Love Forever,0fFz6uCkc7gqyo8IA9I8z4,0.627,0.908,0.0,-4.137,1.0,0.0648,0.0313,0.0,0.441,0.677,134.012,218160.0,4.0
171,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Sadness,3EjpOos9ncd2FS2dT4yMGK,0.768,0.728,7.0,-7.465,1.0,0.249,0.0618,1.45e-05,0.653,0.701,90.037,244573.0,4.0
172,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Smile Again - Remix,3nMVNAzEjbrADb1McDBhYH,0.677,0.662,11.0,-5.487,0.0,0.0558,0.318,0.0,0.0856,0.554,130.04,252493.0,4.0
173,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Summer In Love,5O0fDa7Nz9gmZhUwi90orR,0.593,0.981,0.0,-3.743,1.0,0.0466,0.0391,0.000398,0.346,0.407,131.598,248173.0,4.0
174,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,A +,2Zzs2KvP16uDmRL5YVRnmZ,0.736,0.804,1.0,-4.668,0.0,0.0345,0.0938,0.0,0.423,0.518,90.022,239693.0,4.0
175,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Mobius Strip,7wHdAQ4mvgCtrxWv1jVJhb,0.869,0.946,8.0,-2.389,1.0,0.0754,0.0626,0.0,0.204,0.928,106.014,203507.0,4.0
176,SECHSKIES,6uRyNreOHUvWPNGnKfIo27,Com` Back,3XWtqLXDZycu7Q0BGofhiq,Remember Me - Remix,2pZ7FbJIIoFFSCgK9NUMGI,0.743,0.85,11.0,-4.994,0.0,0.0525,0.0345,1.32e-06,0.036,0.923,134.029,254200.0,4.0
